segment_id_original,start_seconds,end_seconds,speaker_cluster,raw_text,hearing_id,date,title,input_path,input_format,segment_index,segment_id,n_words,duration_seconds,start_timestamp,end_timestamp
2761,13448.949,13455.531,SPEAKER_06,"When I appeal, it goes down, and the minute you throw in those township multipliers, I'm right back where I started from.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2761,h2_2026_03_23_s02761,23,6.582000000000335,03:44:08.949,03:44:15.531
2762,13456.432,13462.274,SPEAKER_06,"You're raising my house at levels that are like $50,000 to $100,000 within two years.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2762,h2_2026_03_23_s02762,18,5.841999999998734,03:44:16.432,03:44:22.274
2763,13462.774,13463.114,SPEAKER_06,No.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2763,h2_2026_03_23_s02763,1,0.3400000000001455,03:44:22.774,03:44:23.114
2764,13464.975,13465.355,SPEAKER_06,No.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2764,h2_2026_03_23_s02764,1,0.37999999999919964,03:44:24.975,03:44:25.355
2765,13465.855,13466.975,SPEAKER_06,Make them pay for it.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2765,h2_2026_03_23_s02765,5,1.1200000000008004,03:44:25.855,03:44:26.975
2766,13467.435,13468.936,SPEAKER_06,Raise their interest rates.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2766,h2_2026_03_23_s02766,4,1.5010000000002037,03:44:27.435,03:44:28.936
2767,13469.564,13472.626,SPEAKER_06,"by 10% every year, year over year.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2767,h2_2026_03_23_s02767,7,3.061999999999898,03:44:29.564,03:44:32.626
2768,13473.947,13477.469,SPEAKER_06,"If our electricity goes up, make them pay for the overage.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2768,h2_2026_03_23_s02768,11,3.521999999999025,03:44:33.947,03:44:37.469
2769,13479.71,13485.594,SPEAKER_06,"But that closed water loop system, they have a hired gun environmentalist that's going to tell you all the good stuff.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2769,h2_2026_03_23_s02769,22,5.8840000000000146,03:44:39.710,03:44:45.594
2770,13486.014,13497.762,SPEAKER_06,"There are two women in Michigan going from community to community, meeting to meeting, who are environmentalists, who have dealt with these centers, have dealt with these cleanups, and they're telling you the truth.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2770,h2_2026_03_23_s02770,35,11.748000000001412,03:44:46.014,03:44:57.762
2771,13498.281,13499.002,SPEAKER_06,Look them up.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2771,h2_2026_03_23_s02771,3,0.7209999999995489,03:44:58.281,03:44:59.002
2772,13499.102,13503.165,SPEAKER_06,They will tell you the closed water loop system is a farce.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2772,h2_2026_03_23_s02772,12,4.063000000000102,03:44:59.102,03:45:03.165
2773,13505.047,13510.731,SPEAKER_06,"They do dump that water back into the community, and it's atrocious.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2773,h2_2026_03_23_s02773,13,5.683999999999287,03:45:05.047,03:45:10.731
2774,13510.951,13512.493,SPEAKER_06,And I don't care if it's three houses.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2774,h2_2026_03_23_s02774,10,1.5420000000012806,03:45:10.951,03:45:12.493
2775,13513.994,13515.575,SPEAKER_06,It will affect Lake Springfield.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2775,h2_2026_03_23_s02775,5,1.581000000000131,03:45:13.994,03:45:15.575
2776,13516.456,13521.2,SPEAKER_06,I'll bet you there's going to be midnight runs for some water to get to Springfield in some way.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2776,h2_2026_03_23_s02776,21,4.744000000000597,03:45:16.456,03:45:21.200
2777,13522.821,13523.882,SPEAKER_06,Because they don't care.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2777,h2_2026_03_23_s02777,5,1.0609999999996944,03:45:22.821,03:45:23.882
2778,13524.142,13526.684,SPEAKER_06,"Once they let you in, they are like leeches.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2778,h2_2026_03_23_s02778,9,2.5419999999994616,03:45:24.142,03:45:26.684
2779,13527.138,13539.0,SPEAKER_06,The number one thing data centers are looking for when people have analyzed it is to look for weak communities that have weak board members who they think that they can take advantage of.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2779,h2_2026_03_23_s02779,34,11.86199999999917,03:45:27.138,03:45:39.000
2780,13539.457,13540.478,SPEAKER_06,And then you know what happens?,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2780,h2_2026_03_23_s02780,6,1.0209999999988213,03:45:39.457,03:45:40.478
2781,13540.518,13541.638,SPEAKER_06,They're like cockroaches.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2781,h2_2026_03_23_s02781,4,1.1200000000008004,03:45:40.518,03:45:41.638
2782,13542.138,13545.1,SPEAKER_06,More data centers show up and show up and show up.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2782,h2_2026_03_23_s02782,11,2.9619999999995343,03:45:42.138,03:45:45.100
2783,13545.48,13553.304,SPEAKER_06,"That's why Aurora, as the woman said, they are looking at putting some of the harshest regulations on all future data centers.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2783,h2_2026_03_23_s02783,23,7.824000000000524,03:45:45.480,03:45:53.304
2784,13553.784,13564.909,SPEAKER_06,"Virginia is drowning in them, and the billions of dollars they are losing from taxes because these data centers are now going back and trying to get these accepted.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2784,h2_2026_03_23_s02784,29,11.125,03:45:53.784,03:46:04.909
2785,13564.929,13567.01,SPEAKER_06,Did I seriously talk for four minutes?,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2785,h2_2026_03_23_s02785,7,2.081000000000131,03:46:04.929,03:46:07.010
2786,13567.171,13567.851,SPEAKER_28,"Yes, you did.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2786,h2_2026_03_23_s02786,3,0.680000000000291,03:46:07.171,03:46:07.851
2787,13568.484,13568.905,SPEAKER_28,Thank you.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2787,h2_2026_03_23_s02787,2,0.4210000000002765,03:46:08.484,03:46:08.905
2788,13569.485,13569.805,SPEAKER_28,All right.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2788,h2_2026_03_23_s02788,2,0.31999999999970896,03:46:09.485,03:46:09.805
2789,13569.986,13574.05,SPEAKER_28,The next person who signed up to speak is Todd Brummett.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2789,h2_2026_03_23_s02789,11,4.063999999998487,03:46:09.986,03:46:14.050
2790,13575.951,13576.732,SPEAKER_28,Todd Brummett.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2790,h2_2026_03_23_s02790,2,0.7810000000008586,03:46:15.951,03:46:16.732
2791,13578.153,13581.637,SPEAKER_28,The next person who signed up to speak is Peggy Cormany.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2791,h2_2026_03_23_s02791,11,3.4840000000003783,03:46:18.153,03:46:21.637
2792,13584.66,13587.162,SPEAKER_28,The next person who signed up to speak is Ann Logue.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2792,h2_2026_03_23_s02792,11,2.5020000000004075,03:46:24.660,03:46:27.162
2793,13590.105,13593.148,SPEAKER_28,The next person who signed up to speak is Jill Krippel.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2793,h2_2026_03_23_s02793,11,3.0429999999996653,03:46:30.105,03:46:33.148
2794,13595.702,13600.243,SPEAKER_28,The next person who signed up to speak is Claire Heffron McKinney.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2794,h2_2026_03_23_s02794,12,4.541000000001077,03:46:35.702,03:46:40.243
2795,13603.864,13607.645,SPEAKER_28,The next person who signed up to speak is Christopher Sims.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2795,h2_2026_03_23_s02795,11,3.7810000000008586,03:46:43.864,03:46:47.645
2796,13611.106,13614.307,SPEAKER_28,The next person who signed up to speak is Keith Tuxhorn.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2796,h2_2026_03_23_s02796,11,3.2010000000009313,03:46:51.106,03:46:54.307
2797,13619.789,13620.829,SPEAKER_28,"I thought, thank you.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2797,h2_2026_03_23_s02797,4,1.0399999999990541,03:46:59.789,03:47:00.829
2798,13620.869,13624.29,SPEAKER_28,The next person who signed up to speak is Tara Berkshneider.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2798,h2_2026_03_23_s02798,11,3.4210000000002765,03:47:00.869,03:47:04.290
2799,13629.013,13632.315,SPEAKER_28,The next person who's going to speak is Ken Pasha.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2799,h2_2026_03_23_s02799,11,3.30199999999968,03:47:09.013,03:47:12.315
2800,13644.181,13646.102,SPEAKER_17,"I'm taking my four minutes, but I'll go quick.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2800,h2_2026_03_23_s02800,11,1.9210000000002765,03:47:24.181,03:47:26.102
2801,13646.923,13649.704,SPEAKER_17,"You guys just recently saw what the voters passed for us, right?",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2801,h2_2026_03_23_s02801,12,2.7809999999990396,03:47:26.923,03:47:29.704
2802,13649.724,13651.185,SPEAKER_17,That referendum.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2802,h2_2026_03_23_s02802,2,1.4609999999993306,03:47:29.724,03:47:31.185
2803,13651.725,13652.946,SPEAKER_17,So the clock begins.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2803,h2_2026_03_23_s02803,4,1.220999999999549,03:47:31.725,03:47:32.946
2804,13653.386,13655.107,SPEAKER_17,When are we going to start naming these members?,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2804,h2_2026_03_23_s02804,9,1.720999999999549,03:47:33.386,03:47:35.107
2805,13655.307,13658.209,SPEAKER_17,When are we going to start moving forward on getting the Mental Health Board,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2805,h2_2026_03_23_s02805,14,2.9020000000000437,03:47:35.307,03:47:38.209
2806,13658.765,13659.646,SPEAKER_17,active and moving.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2806,h2_2026_03_23_s02806,3,0.8810000000012224,03:47:38.765,03:47:39.646
2807,13660.346,13669.874,SPEAKER_17,"It has been far too long that Sangamon County has been without a mental health board, and now the voters have delivered to you whether that 4% difference matters or not, it passed.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2807,h2_2026_03_23_s02807,33,9.528000000000247,03:47:40.346,03:47:49.874
2808,13670.494,13673.697,SPEAKER_17,So now we really need to start moving on that immediately.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2808,h2_2026_03_23_s02808,11,3.20299999999952,03:47:50.494,03:47:53.697
2809,13674.217,13678.461,SPEAKER_17,"This shouldn't take a year or two to get through committees and figure it out, I would hope.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2809,h2_2026_03_23_s02809,19,4.243999999998778,03:47:54.217,03:47:58.461
2810,13679.021,13681.163,SPEAKER_17,Maybe you guys have bigger plans I'm unaware of.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2810,h2_2026_03_23_s02810,10,2.1419999999998254,03:47:59.021,03:48:01.163
2811,13681.483,13685.046,SPEAKER_17,Maybe there's something waiting in the wings to roll out as soon as the referendum passes.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2811,h2_2026_03_23_s02811,17,3.563000000000102,03:48:01.483,03:48:05.046
2812,13685.446,13686.467,SPEAKER_17,I sincerely hope so.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,2812,h2_2026_03_23_s02812,4,1.0210000000006403,03:48:05.446,03:48:06.467
